[2025-04-06_00:54:49] Total Functions: 843, Hited Functions: 29 [ 3.440095% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:24:18] Total Functions: 853, Hited Functions: 292 [ 34.232122% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:25:19] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:26:20] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:27:21] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:28:22] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:29:23] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:30:24] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:31:25] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:32:26] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:33:27] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:34:28] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:35:29] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:36:30] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:37:31] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:38:32] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:39:33] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:40:34] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:41:35] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:42:36] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:43:37] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:44:38] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:45:39] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:46:40] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:47:41] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:48:42] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:49:43] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:50:44] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:51:45] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:52:46] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:53:47] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:54:48] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:55:49] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:56:50] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:57:51] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:58:52] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_08:59:53] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:00:54] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:01:55] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:02:56] Total Functions: 853, Hited Functions: 293 [ 34.349355% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:03:57] Total Functions: 853, Hited Functions: 294 [ 34.466589% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:04:58] Total Functions: 853, Hited Functions: 294 [ 34.466589% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:05:59] Total Functions: 853, Hited Functions: 294 [ 34.466589% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:07:00] Total Functions: 853, Hited Functions: 294 [ 34.466589% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:08:01] Total Functions: 853, Hited Functions: 294 [ 34.466589% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:09:02] Total Functions: 853, Hited Functions: 294 [ 34.466589% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:10:03] Total Functions: 853, Hited Functions: 294 [ 34.466589% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:11:04] Total Functions: 853, Hited Functions: 294 [ 34.466589% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:12:05] Total Functions: 853, Hited Functions: 294 [ 34.466589% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:13:06] Total Functions: 853, Hited Functions: 294 [ 34.466589% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:14:07] Total Functions: 853, Hited Functions: 294 [ 34.466589% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:15:08] Total Functions: 853, Hited Functions: 294 [ 34.466589% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:16:09] Total Functions: 853, Hited Functions: 294 [ 34.466589% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:17:10] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:18:11] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:19:12] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:20:13] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:21:14] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:22:15] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:23:16] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:24:17] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:25:18] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:26:19] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:27:20] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:28:21] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:29:22] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:30:23] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:31:24] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:32:25] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:33:26] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:34:27] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:35:28] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:36:29] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:37:30] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:38:31] Total Functions: 853, Hited Functions: 295 [ 34.583822% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:39:32] Total Functions: 853, Hited Functions: 296 [ 34.701055% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:40:34] Total Functions: 853, Hited Functions: 296 [ 34.701055% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:41:35] Total Functions: 853, Hited Functions: 296 [ 34.701055% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:42:37] Total Functions: 853, Hited Functions: 296 [ 34.701055% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:43:39] Total Functions: 853, Hited Functions: 296 [ 34.701055% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:44:41] Total Functions: 853, Hited Functions: 296 [ 34.701055% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:45:42] Total Functions: 853, Hited Functions: 296 [ 34.701055% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:46:44] Total Functions: 853, Hited Functions: 296 [ 34.701055% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:47:45] Total Functions: 853, Hited Functions: 296 [ 34.701055% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:48:46] Total Functions: 853, Hited Functions: 296 [ 34.701055% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:49:47] Total Functions: 853, Hited Functions: 296 [ 34.701055% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:50:49] Total Functions: 853, Hited Functions: 296 [ 34.701055% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:51:50] Total Functions: 853, Hited Functions: 296 [ 34.701055% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:52:51] Total Functions: 853, Hited Functions: 296 [ 34.701055% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:53:52] Total Functions: 853, Hited Functions: 297 [ 34.818288% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:54:53] Total Functions: 853, Hited Functions: 297 [ 34.818288% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:55:54] Total Functions: 853, Hited Functions: 297 [ 34.818288% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:56:55] Total Functions: 853, Hited Functions: 297 [ 34.818288% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:57:56] Total Functions: 853, Hited Functions: 297 [ 34.818288% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:58:57] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_09:59:58] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:00:59] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:02:01] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:03:02] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:04:03] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:05:05] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:06:06] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:07:07] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:08:08] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:09:09] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:10:11] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:11:13] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:12:14] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:13:15] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:14:17] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:15:18] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:16:19] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:17:20] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:18:21] Total Functions: 853, Hited Functions: 298 [ 34.935522% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:19:22] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:20:23] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:21:24] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:22:25] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:23:26] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:24:27] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:25:28] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:26:29] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:27:30] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:28:31] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:29:32] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:30:33] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:31:34] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:32:35] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:33:36] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:34:37] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:35:38] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:36:40] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:37:42] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:38:43] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:39:45] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:40:46] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:41:47] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:42:48] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:43:49] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:44:50] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:45:51] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:46:52] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:47:53] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:48:54] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:49:56] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:50:57] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:51:58] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:52:59] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:54:00] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:55:01] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:56:02] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:57:03] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:58:04] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_10:59:05] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:00:06] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:01:08] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:02:09] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:03:10] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:04:11] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:05:13] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:06:14] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:07:15] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:08:16] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:09:17] Total Functions: 853, Hited Functions: 299 [ 35.052755% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:10:18] Total Functions: 853, Hited Functions: 300 [ 35.169988% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:11:19] Total Functions: 853, Hited Functions: 301 [ 35.287222% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:12:20] Total Functions: 853, Hited Functions: 301 [ 35.287222% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:13:21] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:14:23] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:15:25] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:16:26] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:17:27] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:18:28] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:19:29] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:20:30] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:21:32] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:22:33] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:23:34] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:24:35] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:25:36] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:26:37] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:27:38] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:28:39] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:29:40] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:30:41] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:31:42] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:32:43] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:33:44] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:34:45] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:35:46] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:36:47] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:37:48] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:38:50] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:39:51] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:40:52] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:41:53] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:42:54] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:43:55] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:44:56] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:45:57] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:46:58] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:47:59] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:49:00] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:50:01] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:51:02] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:52:04] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:53:05] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:54:06] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:55:07] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:56:08] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:57:09] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:58:10] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_11:59:11] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:00:12] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:01:13] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:02:14] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:03:15] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:04:16] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:05:17] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:06:18] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:07:19] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
[2025-04-06_12:08:20] Total Functions: 853, Hited Functions: 302 [ 35.404455% ], Hited Edges: 0, Total Edges: 2852
