[2025-04-05_00:54:29] Total Functions: 117623, Hited Functions: 481 [ 0.408934% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:09:37] Total Functions: 120208, Hited Functions: 9433 [ 7.847231% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:10:38] Total Functions: 120208, Hited Functions: 9433 [ 7.847231% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:11:39] Total Functions: 120208, Hited Functions: 9433 [ 7.847231% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:12:40] Total Functions: 120208, Hited Functions: 9433 [ 7.847231% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:13:41] Total Functions: 120208, Hited Functions: 9433 [ 7.847231% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:14:42] Total Functions: 120208, Hited Functions: 9433 [ 7.847231% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:15:43] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:16:44] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:17:45] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:18:46] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:19:47] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:20:48] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:21:49] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:22:50] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:23:51] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:24:52] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:25:53] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:26:54] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:27:55] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:28:56] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:29:57] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:30:58] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:31:59] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:33:00] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:34:01] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:35:02] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:36:03] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:37:04] Total Functions: 120210, Hited Functions: 9435 [ 7.848765% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:38:05] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:39:06] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:40:07] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:41:08] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:42:09] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:43:10] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:44:11] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:45:12] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:46:13] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:47:14] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:48:15] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:49:16] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:50:17] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:51:18] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:52:19] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:53:20] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:54:21] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:55:22] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:56:23] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:57:24] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:58:25] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_08:59:26] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:00:27] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:01:28] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:02:29] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:03:30] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:04:31] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:05:32] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:06:33] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:07:34] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:08:35] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:09:36] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:10:37] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:11:38] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:12:39] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:13:40] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:14:41] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:15:42] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:16:43] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:17:44] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:18:45] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:19:46] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:20:47] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:21:48] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:22:49] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:23:50] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:24:51] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:25:52] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:26:53] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:27:54] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:28:55] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:29:56] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:30:57] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:31:58] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:32:59] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:34:00] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:35:01] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:36:02] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:37:03] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:38:04] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:39:05] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:40:06] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:41:07] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:42:08] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:43:09] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:44:10] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:45:11] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:46:12] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:47:13] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:48:14] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:49:15] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:50:16] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:51:17] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:52:18] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:53:19] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:54:20] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:55:21] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:56:22] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:57:23] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:58:24] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_09:59:25] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:00:26] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:01:27] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:02:28] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:03:29] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:04:30] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:05:31] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:06:32] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:07:33] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:08:34] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:09:35] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:10:36] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:11:37] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:12:38] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:13:39] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:14:40] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:15:41] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:16:42] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:17:43] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:18:44] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:19:45] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:20:46] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:21:47] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:22:48] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:23:49] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:24:50] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:25:51] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:26:52] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:27:53] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:28:54] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:29:55] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:30:56] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:31:57] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:32:58] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:33:59] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:35:00] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:36:01] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:37:02] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:38:03] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:39:04] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:40:05] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:41:06] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:42:07] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:43:08] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:44:09] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:45:10] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:46:11] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:47:12] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:48:13] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:49:14] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:50:15] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:51:16] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:52:17] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:53:18] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:54:19] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:55:20] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:56:21] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:57:22] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:58:23] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_10:59:24] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:00:25] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:01:26] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:02:27] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:03:28] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:04:29] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:05:30] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:06:31] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:07:32] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:08:33] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:09:34] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:10:35] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:11:36] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:12:37] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:13:38] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:14:39] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:15:40] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:16:41] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:17:42] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:18:43] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:19:44] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:20:45] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:21:46] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:22:47] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:23:48] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:24:49] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:25:50] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:26:51] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:27:52] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:28:53] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:29:54] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:30:55] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:31:56] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:32:57] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:33:58] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:34:59] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:36:00] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:37:01] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:38:02] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:39:03] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:40:04] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:41:05] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:42:06] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:43:07] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:44:08] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:45:09] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
[2025-04-05_11:46:10] Total Functions: 120210, Hited Functions: 9436 [ 7.849597% ], Hited Edges: 0, Total Edges: 362506
